"","MSSubClass","MSZoning","LotArea","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","Exterior1st","Exterior2nd","MasVnrType","ExterQual","ExterCond","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","SalePrice"
"307",2,2,1.3474,2,2,2,2,1,1,1,2,2,2,1,1.99,1.991,1,2,2,2,1.5,2,1.5,1,2,0.7,1,0,0,0.7,2,2,2,1.122,1.121,0,2.243,0,2,1,4,1,2,8,2,1,2,1.99,1.5,3,0.746,1.5,1.5,2,0.127,0.044,224,0,0,0,0,1.5,2.007,225000
"308",2,2,0.792,2,2,2,2,1,1,1,2,1.5,2,2,1.92,1.95,1,1,1,1.5,1.5,1.5,1.5,1,1,0,1,0,0.319,0.319,2,1.5,2,1.035,0.371,0,1.406,0,1,0,3,1,1.5,6,2,0,1,1.98,1,0,0,1,1,1,0,0.144,0,0,0,0,0,1,2.008,89500
"309",1,2,1.2342,2,2,2,2,1,1,1,2,1.5,1,1,1.94,1.95,2,2,1,1.5,1.5,1.5,1.5,1,2,0.262,1,0,0.599,0.861,2,2,2,0.861,0,0,0.861,0,1,0,1,1,1.5,4,2,0,2,1.961,1,2,0.539,1.5,1.5,2,0.158,0,0,0,0,0,0,1,2.009,82500
"310",2,2,1.2378,2,2,2,2,2,1,1,2,1.5,3,1,2.003,2.004,2,2,1,2,1.5,2,1.5,3,2,1.274,1,0,0.622,1.896,2,2,2,1.944,0,0,1.944,0,2,0,3,1,2,8,2,3,2,2.003,2,3,0.708,1.5,1.5,2,0.208,0.175,0,0,0,0,0,1.5,2.006,360000
"311",2,2,0.7685,2,2,2,2,1,1,1,2,2,2,1,1.993,1.994,1,1,2,1.5,1.5,2,1.5,1,2,0.518,1,0,0.179,0.697,2,2,2,0.697,0.804,0,1.501,0,2,1,3,1,2,6,2,1,2,1.993,2,2,0.42,1.5,1.5,2,0.19,0.063,0,0,0,0,0,1.5,2.006,165600
"312",2,2,0.8,2,2,2,2,1,1,1,2,1.5,2,2,1.948,2.002,2,2,1,1.5,2,1.5,1.5,1,2,0.68,1,0,0.292,0.972,2,2,2,0.972,0,0,0.972,0,1,0,2,1,1.5,5,2,1,2,1.948,1,1,0.24,1.5,1.5,2,0,0,0,0,0,0,0,1.5,2.009,132000
"313",2,2,0.78,2,2,2,2,2,1,1,1.5,1.5,1,2,1.939,1.95,1,1,1,1.5,1.5,2,1.5,2,2,0.507,1,0,0.286,0.793,2,1.5,2,0.793,0.325,0,1.118,0,1,0,3,1,1.5,5,2,1,2,1.939,1,2,0.41,1.5,1.5,2,0,0,0,0,0.271,0,0,1.5,2.006,119900
"314",2,2,21.5245,1,2,2,1,1,1,1,2,1.5,2,1,1.965,1.965,2,2,1,1.5,1.5,2,1.5,3,2,1.236,2,0.82,0.08,2.136,2,1.5,2,2.036,0,0,2.036,0,2,0,3,1,1.5,8,2,2,2,1.965,1.5,2,0.513,1.5,1.5,2,0,0,0,0,0,0,0,1.5,2.009,375000
"315",1,2,0.96,2,2,2,2,2,1,1,2,2,2,2,1.925,1.99,1,1,1,1.5,1.5,1.5,2,1,1,0.016,1,0,0.712,0.728,2,2,2,0.832,0.809,0,1.641,1,1,1,3,1,2,6,2,1,2,1.925,1,2,0.546,1.5,1.5,2,0,0,234,0,0,0,0,2,2.006,178000
"316",2,2,0.7795,2,2,2,2,1,1,1,2,2,2,1,2.004,2.005,2,2,1,2,1.5,2,1.5,1,2,0.425,1,0,0.291,0.716,2,2,2,0.716,0.716,0,1.432,0,2,1,3,1,2,6,2,1,2,2.004,2,2,0.432,1.5,1.5,2,0.1,0.051,0,0,0,0,0,2,2.009,188500
"317",2,2,1.3005,2,2,2,2,2,1,1,2,2,2,2,1.98,1.98,1,1,2,2,1.5,2,1.5,1,2,0.692,1,0,0.153,0.845,2,1.5,2,1.153,1.2,0,2.353,0,2,1,4,1,2,10,2,1,2,1.983,1.5,2,0.484,1.5,1.5,2,0.288,0.195,0,0,0,0,0,2,2.009,260000
"318",2,1,0.9,2,2,2,2,2,1,1,2,2,3,1,2.006,2.006,2,2,1,2,1.5,2,1.5,2,1,0,1,0,1.088,1.088,2,2,2,1.088,0.871,0,1.959,0,2,1,3,1,2,8,2,1,2,2.006,1.5,3,1.025,1.5,1.5,2,0.208,0.046,0,0,0,0,0,1.5,2.007,270000
"319",2,2,0.99,1,2,2,2,2,1,1,2,2,2,1,1.993,1.993,1,1,2,2,1.5,2,1.5,3,2,0.987,1,0,0.36,1.347,2,2,2,1.372,1.274,0,2.646,0,2,1,4,1,2,9,2,1,2,1.993,1.5,3,0.656,1.5,1.5,2,0.34,0.06,144,0,0,0,0,1.5,2.009,260000
"320",2,2,1.4115,2,2,2,2,2,1,1,2,1,2,1,1.98,1.98,2,2,2,1.5,1.5,2,1.5,2,2,1.036,1,0,0.336,1.372,2,1.5,2,1.472,0,0,1.472,0,2,0,3,1,1.5,6,2,2,2,1.98,1,2,0.588,1.5,1.5,2,0.233,0.048,0,0,0,0,0,1.5,2.009,187500
"321",2,2,1.6259,2,2,2,2,2,1,1,2,2,3,1,2.006,2.006,2,2,2,1.5,1.5,2,2,2,1,0,1,0,1.249,1.249,2,2,2,1.249,1.347,0,2.596,0,3,1,4,1,2,9,2,0,2,2.006,1.5,3,0.84,1.5,1.5,2,0.24,0.154,0,0,0,0,0,2,2.006,342643
"322",2,2,1.2099,2,2,2,2,2,1,1,2,2,3,1,2.004,2.004,2,2,2,2,1.5,2,1.5,2,2,0.97,1,0,0.166,1.136,2,2,2,1.136,1.332,0,2.468,0,2,1,4,1,2,10,2,1,2,2.004,2,3,0.872,1.5,1.5,2,0.184,0.154,0,0,0,0,0,1.5,2.007,354000
"323",2,2,1.038,2,2,2,2,1,1,1,2,2,2,1,1.986,1.987,2,2,2,2,1.5,1.5,1.5,3,1,0.028,2,1.474,0,1.502,2,2,2,1.553,1.177,0,2.73,0,2,1,4,1,2,8,2,1,2,1.987,2,2,0.576,1.5,1.5,2,0.201,0.096,0,0,0,0,0,2,2.007,301000
"324",2,2,0.582,2,2,2,2,2,1,1,2,1.5,1,3,1.955,2.005,2,2,1,1.5,2,1.5,1.5,1,2,0.256,1,0,0.906,1.162,2,2,2,1.163,0,0,1.163,0,1,0,3,1,1.5,6,2,0,2,1.955,1,1,0.22,1.5,1.5,2,0.142,0.098,0,0,0,0,0,2,2.006,126175
"325",2,2,1.1275,2,2,2,2,1,2,1,2,1,2,2,1.967,2.007,1,1,2,2,2,2,1.5,1,1,0,1,0,0.71,0.71,2,2,2,1.898,1.08,0,2.978,0,2,1,5,1,2,11,2,1,2,1.961,2,2,0.564,1.5,1.5,2,0.24,0,0,0,0,0,0,1.5,2.01,242000
"326",2,2,0.5,2,2,2,2,1,0,1,2,1.5,1,2,1.941,1.95,1,1,1,1.5,1.5,1.5,1.5,2,2,0.116,1,0,0.604,0.72,2,1,1,0.803,0,0,0.803,0,1,0,2,1,1.5,5,2,0,2,1.941,1,2,0.36,1.5,1.5,2,0,0,244,0,0,0,0,1.5,2.007,87000
"327",2,2,1.0846,2,2,3,2,2,1,1,1.5,1.5,3,1,1.993,1.993,2,2,1,2,1.5,2,1.5,3,2,1.619,1,0,0.1,1.719,2,2,2,1.719,0,0,1.719,0,1,1,1,1,2,6,2,2,2,1.993,2,2,0.473,1.5,1.5,2,0.122,0.03,0,0,0,0,0,1.5,2.008,324000
"328",2,2,1.16,2,2,2,2,1,1,1,2,1.5,2,1,1.96,1.96,1,1,2,1.5,1.5,1.5,1.5,1,2,0.565,1,0,0.818,1.383,2,1.5,2,1.383,0,0,1.383,0,1,1,3,1,1.5,7,2,0,2,1.96,1.5,1,0.292,1.5,1.5,2,0,0.045,0,0,0,0,0,1.5,2.006,145250
"329",2,2,1.1888,2,2,2,2,2,2,1,2,2,2,2,1.916,1.994,1,1,1,1.5,1.5,1.5,1.5,1,1,0,1,0,0.844,0.844,2,2,1,1.445,0.689,0,2.134,0,2,0,5,1,2,10,2,0,2,1.93,1,2,0.441,1.5,1.5,2,0,0.06,268,0,0,0,0,2,2.009,214500
"330",1,2,0.6402,2,2,2,2,1,1,1,2,2,1,1,1.92,1.95,1,1,1,1.5,1.5,1.5,1.5,2,1,0,1,0,0.596,0.596,2,1.5,1,0.596,0.596,0,1.192,0,1,0,3,1,1.5,6,2,0,2,1.92,1,1,0.189,1.5,1.5,1,0,0,137,0,0,0,0,2,2.009,78000
"331",2,2,1.0624,2,2,2,2,1,1,1,1.5,1.5,1,1,1.964,1.964,1,1,2,1.5,1.5,1.5,1.5,1,2,0.04,2,0.264,1.424,1.728,2,1.5,2,1.728,0,0,1.728,1,2,0,6,2,1.5,10,2,0,2,2.002,1,1,0.352,1.5,1.5,2,0.155,0,0,0,0,0,0,1.5,2.007,119000
"332",2,2,0.8176,2,2,2,2,1,1,1,2,1.5,1,2,1.958,1.992,1,1,1,1.5,1.5,1.5,1.5,1,2,0.846,1,0,0.21,1.056,2,1.5,2,1.056,0,0,1.056,0,1,0,3,1,1.5,6,2,0,2,1.958,1.5,1,0.308,1.5,1.5,2,0,0,0,0,0,0,0,2,2.007,139000
"333",2,2,1.0655,2,2,2,2,2,1,1,2,1.5,3,1,2.003,2.004,2,2,2,2,1.5,2,1.5,1,2,1.124,1,0.479,1.603,3.206,2,2,2,1.629,0,0,1.629,0,2,0,3,1,2,7,2,1,2,2.003,1.5,3,0.88,1.5,1.5,2,0,0,0,0,0,0,0,1.5,2.009,284000
"334",2,2,0.8198,2,2,1,2,2,1,1,1.5,1.5,2,1,2.004,2.004,2,2,2,2,1.5,2,1.5,2,2,0.72,1,0,0.638,1.358,2,2,2,1.358,0,0,1.358,0,2,0,2,1,2,6,2,1,2,2.004,1.5,2,0.484,1.5,1.5,2,0.192,0.03,0,0,0,0,0,2,2.008,207000
"335",2,2,0.9042,2,2,2,2,1,1,1,2,2,2,1,1.998,1.998,2,2,1,1.5,1.5,2,1.5,3,2,0.828,1,0,0.115,0.943,2,2,2,0.943,0.695,0,1.638,0,2,1,3,1,1.5,7,2,2,2,1.998,2,2,0.472,1.5,1.5,2,0.1,0.038,0,0,0,0,0,2,2.008,192000
"336",2,2,16.466,2,2,2,1,1,1,1,1.5,1.5,1,2,1.965,1.965,2,2,1,1.5,1.5,1.5,1.5,3,2,1.249,2,0.147,0.103,1.499,2,2,2,1.619,0.167,0,1.786,0,2,0,3,1,1.5,7,2,2,2,1.965,2,2,0.529,1.5,1.5,2,0.67,0,0,0,0,0,0.7,2,2.008,228950
"337",2,2,1.4157,2,2,2,2,1,1,1,2,1.5,3,1,2.005,2.006,2,2,2,2,1.5,2,1.5,3,2,1.249,1,0,0.673,1.922,2,2,2,1.922,0,0,1.922,0,2,0,3,1,2,8,2,1,2,2.005,2,3,0.676,1.5,1.5,2,0.178,0.051,0,0,0,0,0,2,2.007,377426
"338",2,2,0.9135,2,2,2,2,2,1,1,2,1.5,2,1,2.002,2.003,2,2,2,2,1.5,2,1.5,2,2,0.81,1,0,0.726,1.536,2,2,2,1.536,0,0,1.536,0,2,0,3,1,2,7,2,0,2,2.002,1.5,2,0.532,1.5,1.5,2,0.192,0.074,0,0,0,0,0,1.5,2.008,214000
"339",2,2,1.4145,2,2,2,2,2,1,1,2,1.5,2,2,1.984,1.998,1,1,1,2,1.5,2,1.5,2,2,0.213,1,0,0.995,1.208,2,2,2,1.621,0,0,1.621,0,2,0,3,1,2,8,2,0,2,1.984,1.5,2,0.44,1.5,1.5,2,0.108,0.045,0,0,0,0,0.4,1.5,2.006,202500
"340",2,2,1.24,2,2,2,2,1,1,1,2,1.5,2,2,1.958,1.998,1,1,2,1.5,1.5,1.5,1.5,1,2,0.585,1,0,0.63,1.215,2,1.5,2,1.215,0,0,1.215,0,1,0,3,1,1.5,6,2,0,2,1.958,1,1,0.297,1.5,1.5,2,0,0,0,0,0.234,0,0,1.5,2.009,155000
"341",2,2,1.4191,2,2,2,2,1,1,1,2,2,3,1,2.002,2.002,2,2,1,2,1.5,2,1.5,1,1,0,1,0,0.967,0.967,2,2,2,0.993,0.915,0,1.908,0,2,1,4,1,2,9,2,0,2,2.002,2,2,0.431,1.5,1.5,2,0.135,0,0,0,0,0,0,1.5,2.01,202900
"342",2,2,0.84,2,2,2,2,1,1,1,2,1.5,1,1,1.95,1.95,1,2,1,1.5,1.5,1.5,1.5,1,1,0,1,0,0.721,0.721,2,2,2,0.841,0,0,0.841,0,1,0,2,1,1.5,4,2,0,1.5,1.95,1,1,0.294,1.5,1.5,1,0.25,0,24,0,0,0,0,2,2.009,82000
"343",2,2,0.8544,2,2,2,2,1,1,1,1.5,1.5,1,1,1.949,1.95,2,2,2,1.5,1.5,1.5,1,1,1,0,1,0,0,0,1.5,1.5,1,1.04,0,0,1.04,0,2,0,2,2,1.5,6,2,0,2,1.949,1,2,0.4,1.5,1.5,2,0,0,0,0,0,0,0,1.5,2.006,87500
"344",2,2,0.8849,2,2,2,2,2,1,1,1.5,1.5,3,1,2.005,2.005,1,1,2,2,1.5,2,1.5,1,2,0.028,1,0,1.656,1.684,2,2,2,1.684,0,0,1.684,0,2,0,2,1,2,6,2,1,2,2.005,1.5,2,0.564,1.5,1.5,2,0.495,0.072,0,0,0,0,0,2,2.008,266000
"345",2,2,0.2592,2,2,2,2,1,1,1,1.5,2,1,1,1.976,1.976,1,1,1,1.5,1.5,2,1.5,1,2,0.129,2,0.232,0.175,0.536,2,1.5,2,0.536,0.576,0,1.112,0,1,1,3,1,1.5,4,2,0,2,1.976,1,1,0.336,1.5,1.5,2,0.182,0,0,0,0,0,0,1.5,2.01,85000
"346",2,2,0.6435,2,2,2,2,2,0,1,2,1.5,2,1,1.939,1.95,1,1,1,1.5,1.5,1.5,1.5,1,1,0,1,0,0.972,0.972,2,2,2,0.972,0.605,0,1.577,0,1,0,3,1,1.5,6,2,1,2,1.939,1,1,0.312,1.5,1.5,2,0,0,0,0,0,0,0,1.5,2.006,140200
"347",2,2,1.2772,2,2,3,2,1,1,1,2,1.5,2,3,1.96,1.998,1,1,1,1.5,2,1.5,1.5,2,2,0.498,1,0,0.46,0.958,2,1.5,2,0.958,0,0,0.958,0,1,0,2,1,1.5,5,2,0,2,1.96,1.5,1,0.301,1.5,1.5,2,0,0,0,0,0,0,15.5,1.5,2.007,151500
"348",2,2,1.76,2,2,2,2,1,1,1,2,1.5,2,1,1.96,1.96,1,1,2,1.5,1.5,1.5,1.5,1,2,1.27,1,0,0.208,1.478,2,2,2,1.478,0,0,1.478,0,2,0,3,1,1.5,6,2,2,2,1.96,1,2,0.498,1.5,1.5,2,0,0.04,0,0,0,0,0,1.5,2.009,157500
"349",2,2,0.2448,2,2,2,2,2,1,1,1,2,2,1,2.003,2.004,2,1,2,2,1.5,2,1.5,1,2,0.573,1,0,0.191,0.764,2,2,2,0.764,0.862,0,1.626,0,2,1,2,1,2,6,2,0,2,2.003,1.5,2,0.474,1.5,1.5,2,0,0.027,0,0,0,0,0,1.5,2.008,154000
"350",2,2,2.0431,2,2,2,2,2,1,1,2,2,3,1,2.005,2.006,1,1,2,2,1.5,2,1.5,1,2,1.41,1,0,0.438,1.848,2,2,2,1.848,0.88,0,2.728,0,2,1,4,1,2,10,2,2,2,2.006,2,3,0.706,1.5,1.5,2,0,0,0,0,0,0,0,1.5,2.006,437154
"351",2,2,0.782,2,2,2,2,2,1,1,1.5,1.5,3,1,2.007,2.007,1,1,2,2,1.5,2,1.5,1,1,0,1,0,1.869,1.869,2,2,2,1.869,0,0,1.869,0,2,0,2,1,2,6,2,1,2,2.007,1.5,2,0.617,1.5,1.5,2,0.21,0.054,0,0,0,0,0,1.5,2.007,318061
"352",2,2,0.5271,1,2,2,2,1,1,1,2,1.5,2,1,1.986,1.986,1,1,1,1.5,1.5,2,1.5,3,2,1.082,1,0,0.371,1.453,2,2,2,1.453,0,0,1.453,0,1,1,2,1,2,6,2,1,2,1.986,1.5,2,0.445,1.5,1.5,2,0,0.08,0,0,0.184,0,0,1.5,2.006,190000
"353",2,2,0.9084,2,2,2,2,1,1,1,2,1.5,1,2,1.941,1.95,2,2,1,1.5,1.5,1.5,1.5,2,1,0.236,2,0.38,0,0.616,2,1.5,1,0.616,0.495,0,1.111,1,1,0,3,1,1.5,5,2,0,2,1.941,1,1,0.2,1.5,1.5,2,0.048,0,0,0,0,0,0,1,2.008,95000
"354",1,2,0.852,2,2,2,2,2,1,1,2,1.5,2,3,1.928,2.003,2,2,1,1.5,2,1.5,1.5,1,1,0,1,0,0.624,0.624,2,2,2,0.72,0,0,0.72,0,1,0,2,1,1.5,5,2,0,2,2.005,1,2,0.484,1.5,1.5,2,0.106,0,0,0,0,0,0,1.5,2.01,105900
"355",2,2,0.84,2,2,2,2,1,1,1,2,1.5,2,1,1.94,2,1,1,1,1.5,1.5,1.5,1.5,1,1,0.388,1,0,0.552,0.94,2,2,2,1.192,0.403,0,1.595,0,1,0,2,1,1.5,6,2,2,2,1.94,1,1,0.24,1.5,1.5,2,0,0,108,0,0,0,0,1.5,2.006,140000
"356",2,2,1.1249,2,2,2,2,2,1,1,2,1.5,2,1,1.995,1.995,2,2,1,2,2,2,2,1,2,0.334,2,0.544,0.322,1.2,2,2,2,1.2,0,0,1.2,0,2,0,3,1,2,6,2,0,2,1.995,1.5,2,0.521,1.5,1.5,2,0,0.026,0,0,0,0,0,2,2.007,177500
"357",2,2,0.9248,2,2,2,2,1,1,1,2,1.5,2,2,1.992,1.992,1,1,2,1.5,1.5,2,1.5,1,2,0.56,1,0,0.598,1.158,2,2,2,1.167,0,0,1.167,0,2,0,3,1,2,6,2,0,2,1.992,1.5,2,0.4,1.5,1.5,2,0.12,0.026,0,0,0,0,0,2,2.009,173000
"358",2,2,0.4224,2,2,2,2,1,1,1,1.5,1.5,1,1,1.976,1.976,1,1,1,1.5,1.5,2,1.5,1,2,0.874,1,0,0.268,1.142,2,1.5,2,1.142,0,0,1.142,0,1,1,3,1,1.5,6,2,1,2,1.976,2,2,0.528,1.5,1.5,2,0.536,0.09,0,0,0,0,0,2,2.007,134000
"359",2,2,0.693,2,2,2,2,1,1,1,2,1,1,1,1.958,1.958,1,2,2,1.5,1.5,1.5,1.5,2,2,0.3,2,0.294,0.468,1.062,2,2,2,1.352,0,0,1.352,1,1,0,3,1,2,6,2,0,2,1.958,1,1,0.288,1.5,1.5,2,0.168,0,294,0,0,0,0,2,2.006,130000
"360",2,2,1.2011,2,2,3,2,2,1,1,2,2,3,1,1.998,1.998,2,2,2,2,1.5,2,1.5,2,2,0.956,1,0,0.13,1.086,2,2,2,1.086,0.838,0,1.924,0,2,1,3,1,2,7,2,1,2,1.998,1.5,2,0.592,1.5,1.5,2,0.208,0.075,0,0,0.374,0,0,1.5,2.006,280000
"361",2,2,0.754,2,2,3,2,2,1,1,2,1,2,2,1.978,1.978,2,2,1,1.5,1.5,2,1.5,2,2,0.773,1,0,0.115,0.888,2,2,2,0.912,0,0,0.912,0,1,0,2,1,1.5,5,2,1,2,1.978,1.5,2,0.47,1.5,1.5,2,0,0,0,0,0.192,0,0,1.5,2.007,156000
"362",2,2,0.9144,2,2,2,2,2,1,1,2,1.5,1,1,1.94,1.982,1,1,1,1.5,1.5,1.5,1.5,1,2,0.399,1,0,0.484,0.883,2,2,2,0.988,0.517,0,1.505,0,1,0,3,1,1.5,8,2,0,2,1.94,1,1,0.24,1.5,1.5,1,0,0,0,0,0,0,0,2,2.008,145000
"363",2,2,0.7301,2,2,2,2,1,1,1,2,1,2,1,2.003,2.003,1,1,2,2,1.5,1.5,1,1,1,0,1,0,0,0,2,2,2,0.495,1.427,0,1.922,0,3,0,4,1,2,7,2,1,2,2.003,1.5,2,0.672,1.5,1.5,2,0,0,177,0,0,0,0,2,2.009,198500
"364",2,2,0.168,2,2,2,2,1,1,1,1,2,2,3,1.972,2.007,1,1,2,1.5,1.5,1.5,1.5,1,2,0.162,1,0,0.321,0.483,2,2,2,0.483,0.504,0,0.987,0,1,1,2,1,2,5,2,0,2,1.972,1,1,0.264,1.5,1.5,2,0.25,0,0,0,0,0,0,1.5,2.009,118000
"365",2,2,1.88,2,2,2,2,2,1,1,2,2,2,1,1.976,1.976,1,1,2,1.5,1.5,2,1.5,2,2,0.712,1,0,0.084,0.796,2,1.5,2,0.79,0.784,0,1.574,0,2,1,3,1,1.5,6,2,1,2,1.976,2,2,0.566,1.5,1.5,2,0.306,0.111,0,0,0,0,0,2,2.006,190000
"366",1,2,1.069,2,2,2,2,1,1,1,2,2,1,2,1.92,1.997,2,2,1,1.5,2,1.5,1.5,1,2,0.456,1,0,0.216,0.672,2,2,2,0.672,0.672,0,1.344,0,1,0,3,1,1.5,6,2,0,2,1.964,1,1,0.468,1.5,1.5,2,0,0.128,218,0,0,0,0,2,2.009,147000
"367",2,2,0.95,2,2,2,2,1,1,1,2,1.5,2,1,1.963,1.963,2,2,2,1.5,1.5,2,1.5,1,2,0.609,1,0,0.785,1.394,2,2,2,1.394,0,0,1.394,0,1,1,3,1,1.5,6,2,2,2,1.963,1.5,2,0.514,1.5,1.5,2,0,0.076,0,0,0.185,0,0,2,2.009,159000
"368",2,2,0.915,2,2,2,2,1,1,1,2,1,2,1,1.962,1.962,2,2,2,1.5,1.5,2,1.5,3,2,0.371,1,0,0.728,1.099,2,2,2,1.431,0,0,1.431,1,1,0,3,1,1.5,6,2,1,2,1.962,1.5,1,0.296,1.5,1.5,2,0.064,0.11,0,0,0,0,0,1.5,2.008,165000
"369",2,2,0.78,2,2,2,2,1,1,1,2,1.5,1,2,1.954,1.954,1,1,2,1.5,1.5,1.5,1.5,1,1,0.54,1,0,0.728,1.268,2,2,2,1.268,0,0,1.268,0,1,0,2,1,1.5,7,2,1,2,1.954,2,1,0.244,1.5,1.5,2,0,0.098,0,0,0,0,0,1,2.01,132000
"370",2,2,0.983,2,2,2,2,1,1,1,2,1.5,1,2,1.959,2.006,1,1,1,1.5,2,1.5,1.5,1,2,0.072,2,0.258,0.733,1.063,2,2,2,1.287,0,0,1.287,0,1,0,3,1,2,7,2,1,2,1.997,2,2,0.576,1.5,1.5,2,0.364,0.017,0,0,0.182,0,0,1,2.01,162000
"371",2,2,0.8121,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1.5,1.5,2,1.5,1,1,0,1,0,0.953,0.953,2,2,2,0.953,0.711,0,1.664,0,2,1,3,1,1.5,7,2,1,2,2,1.5,2,0.46,1.5,1.5,2,0.1,0.04,0,0,0,0,0,1,2.006,172400
"372",2,2,1.712,2,2,2,2,1,1,1,2,1.5,1,1,1.959,1.959,1,2,1,1.5,1.5,1.5,1,1,1,0,1,0,0,0,2,1.5,2,1.12,0.468,0,1.588,0,2,0,4,1,1.5,7,2,1,2,1.991,2,2,0.68,1.5,1.5,1,0,0.059,0,0,0,0,0,2,2.008,134432
"373",2,2,0.7175,2,2,2,2,1,1,1,1.5,1.5,2,1,1.984,1.984,2,2,1,1.5,1.5,2,1.5,1,2,0.623,1,0.121,0,0.744,2,1.5,2,0.752,0,0,0.752,0,1,0,2,1,1.5,4,2,0,2,1.984,1,1,0.264,1.5,1.5,2,0.353,0,0,0,0.09,0,0,1,2.01,125000
"374",2,2,1.0634,2,2,2,2,1,1,1,2,1.5,1,2,1.953,1.953,1,1,1,1.5,1.5,1.5,1.5,1,2,0.428,1,0.18,0,0.608,2,1.5,2,1.319,0,0,1.319,0,1,0,3,1,1.5,5,2,0,2,1.953,1,1,0.27,1.5,1.5,2,0.066,0,0,0,0,0,0,1.5,2.009,123000
"375",2,2,0.82,2,2,2,2,2,1,1,2,2,2,1,2.003,2.004,2,2,1,2,1.5,2,1.5,1,1,0,1,0,0.847,0.847,2,2,2,0.847,1.081,0,1.928,0,2,1,4,1,2,8,2,1,2,2.003,2,2,0.434,1.5,1.5,2,0.1,0.048,0,0,0,0,0,2,2.007,219500
"376",1,2,1.002,1,2,2,1,1,1,1,2,1.5,1,1,1.922,1.95,1,1,1,1.5,1.5,1.5,1,3,2,0.35,1,0,0.333,0.683,2,2,1,0.904,0,0,0.904,0,0,1,1,1,1.5,4,2,0,1,1.98,1,0,0,1,1,2,0,0,0,0,0,0,0,1,2.009,61000
"377",2,2,0.8846,2,2,3,2,2,1,1,2,1,1,1,1.996,1.996,2,2,1,2,1.5,2,1.5,2,2,0.298,1,0,0.572,0.87,2,2,2,0.914,0,0,0.914,0,1,0,2,1,1.5,5,2,0,2,1.998,1,2,0.576,1.5,1.5,2,0,0,0,0,0,0,0,2,2.006,148000
"378",2,1,1.1143,2,2,2,2,2,1,1,2,2,3,1,2.004,2.005,1,1,1,2,1.5,2,1.5,1,1,0,1,0,1.58,1.58,2,2,2,1.58,0.886,0,2.466,0,3,0,4,1,2,8,2,1,2,2.004,1.5,2,0.61,1.5,1.5,2,0.159,0.214,0,0,0,0,0,1.5,2.007,340000
"379",2,2,1.1394,2,2,2,2,1,1,1,2,1.5,3,1,2.01,2.01,2,2,2,2,1.5,2,1.5,2,2,1.445,1,0,0.411,1.856,2,2,2,1.856,0,0,1.856,0,1,1,1,1,2,8,2,1,2,2.01,2,3,0.834,1.5,1.5,2,0.113,0,0,0,0,0,0,1.5,2.01,394432
"380",2,2,0.8123,2,2,2,2,1,0,1,2,2,2,1,2,2,2,2,2,1.5,1.5,2,1.5,1,1,0,1,0,0.982,0.982,2,2,2,1.007,0.793,0,1.8,0,2,1,3,1,1.5,7,2,1,2,2,2,2,0.463,1.5,1.5,2,0.1,0.063,0,0,0,0,0,1.5,2.009,179000
"381",2,2,0.5,2,2,2,2,1,1,1,2,1.5,1,2,1.924,1.95,2,1,1,1.5,1.5,1.5,1.5,1,1,0.218,1,0,0.808,1.026,2,1.5,2,1.026,0.665,0,1.691,0,2,0,3,1,2,6,2,1,2,1.924,1,1,0.308,1.5,1.5,2,0,0,242,0,0,0,0,1.5,2.01,127000
"382",2,1,0.72,2,2,2,2,2,1,1,2,1.5,2,1,2.006,2.006,2,2,1,2,1.5,2,2,1,1,0,1,0,1.293,1.293,2,2,2,1.301,0,0,1.301,0,2,0,2,1,2,5,2,1,2,2.006,1.5,2,0.572,1.5,1.5,2,0.216,0.121,0,0,0,0,0,2,2.006,187750
"383",2,2,0.9245,2,2,2,2,2,1,1,2,2,2,1,2.006,2.006,2,2,1,2,1.5,2,1.5,2,1,0,1,0,0.939,0.939,2,2,2,0.939,0.858,0,1.797,0,2,1,3,1,2,8,2,0,2,2.006,1.5,2,0.639,1.5,1.5,2,0.144,0.053,0,0,0,0,0,1.5,2.007,213500
"384",2,2,0.9,2,2,2,2,1,1,1,2,1.5,2,1,1.928,1.95,1,1,1,1.5,1.5,1.5,1.5,1,1,0,1,0,0.784,0.784,2,1.5,1,0.784,0,0,0.784,0,1,0,2,1,1.5,5,2,0,2,1.95,1,2,0.36,1.5,1.5,1,0,0,91,0,0,0,0,1.5,2.009,76000
